epoch,acc,loss,mean_absolute_error,mean_squared_error,val_acc,val_loss,val_mean_absolute_error,val_mean_squared_error
0,0.10780470421164697,11.84811440894031,2.6589800842472764,11.84811440894031,0.20424743436761159,5.6280616343769,1.8006032627827766,5.6280616343769
1,0.23610121169136153,5.2529540140460576,1.7002709194667325,5.2529540140460576,0.3191277081297632,4.431369652633928,1.49734242979178,4.431369652633928
2,0.28050605845893184,4.449677776525638,1.513132246935784,4.449677776525638,0.3459236032606666,3.924593331196697,1.3829689316765885,3.924593331196697
3,0.315253029218845,3.930489159106189,1.3969401725597748,3.930489159106189,0.4120581528275967,3.3412604785971385,1.2150524555617346,3.3412604785971385
4,0.33863150392441943,3.6258879601742997,1.3214810897857057,3.6258879601742997,0.48189851753795976,3.037192711672462,1.1091167470068588,3.037192711672462
5,0.354312188168211,3.402287847011835,1.2685542788237056,3.402287847011835,0.48360889382074196,2.8330203671275958,1.073549843976272,2.8330203671275958
6,0.3788667141838917,3.2131402156052213,1.215131894758745,3.2131402156052213,0.49900228063763885,2.7663546712259883,1.0490503205133002,2.7663546712259883
7,0.3847113328709062,3.0862830374466887,1.1906988652026067,3.0862830374466887,0.5119726340474398,2.609288501902616,1.0174427909209491,2.609288501902616
8,0.3965431218816821,2.969325085461182,1.1622315863244295,2.969325085461182,0.5333523374462888,2.4893685023352385,0.9732913279071229,2.4893685023352385
9,0.403670705618046,2.8944588033624488,1.139718585862318,2.8944588033624488,0.5460376282782212,2.449899217829601,0.9473612697257691,2.449899217829601
10,0.4122950819672131,2.809416913782284,1.1172291482081178,2.809416913782284,0.5179589509352311,2.405570864813358,0.9599834990474219,2.405570864813358
11,0.41789023523575397,2.749942651648056,1.100997720016213,2.749942651648056,0.5270809577427541,2.3325296364461274,0.9395451687760609,2.3325296364461274
12,0.42744119743406983,2.6453866798199677,1.071940206733671,2.6453866798199677,0.4810433295324972,2.3560946845410213,0.9966717853105734,2.3560946845410213
13,0.43684960799139055,2.5835914506456805,1.0552309829680646,2.5835914506456805,0.5882269099881466,2.3263801862331723,0.8827466086623607,2.3263801862331723
14,0.44012829651598073,2.5149080927169756,1.0382708891493375,2.5149080927169756,0.5786773088720533,2.207546629139064,0.8745070249351972,2.207546629139064
15,0.44215965788022843,2.519668462424302,1.036457047348607,2.519668462424302,0.536488027230092,2.208804020452119,0.9135620840055233,2.208804020452119
16,0.4493585174710769,2.450504684091379,1.0188373713517138,2.450504684091379,0.5256556441058047,2.1820071806521617,0.9196532586145564,2.1820071806521617
17,0.4508196721141541,2.4210252002062154,1.0134327934201242,2.4210252002062154,0.5600057011863117,2.1230838162869112,0.8741810334041425,2.1230838162869112
18,0.46040627228219594,2.3878410289394627,1.0024605438697363,2.3878410289394627,0.5528791333413858,2.1542460025376307,0.8764210803478855,2.1542460025376307
19,0.45990734139851647,2.3364395180006836,0.9875406229147636,2.3364395180006836,0.5705530218006948,2.081049854154598,0.869182793756983,2.081049854154598
20,0.46600142552524654,2.300664636482108,0.9798389894828062,2.300664636482108,0.5344925882335128,2.089368564101146,0.8904695789517671,2.089368564101146
21,0.4661083392814832,2.271121294466156,0.9697389371549752,2.271121294466156,0.5855188141391106,2.031674427208634,0.8273837959888724,2.031674427208634
22,0.47059871701793166,2.2203086613249288,0.9594366163588895,2.2203086613249288,0.5715507412310201,2.010667270918121,0.8417664690191689,2.010667270918121
23,0.47697790447763266,2.2134742548868473,0.9537974755507406,2.2134742548868473,0.6103192701714885,2.0519813189077,0.8042022318769344,2.0519813189077
24,0.479294369183348,2.159105885564134,0.939839834990199,2.159105885564134,0.5729760546640768,1.9987560478012538,0.8421075300588575,1.9987560478012538
25,0.48389166072701356,2.121277413050447,0.9287198752653404,2.121277413050447,0.5950684149153828,1.932498368325228,0.8030554497255566,1.932498368325228
26,0.48118317889385537,2.123013495302846,0.932349873455779,2.123013495302846,0.5840935006380896,1.9487952959034571,0.8220734192544813,1.9487952959034571
27,0.4862437633684679,2.0984044392790357,0.921456992566713,2.0984044392790357,0.5782497148013577,1.9189500721721584,0.8086582615954574,1.9189500721721584
28,0.48827512471572215,2.0671120327366985,0.9136193257268632,2.0671120327366985,0.5839509692132269,1.8949555512029197,0.801735835173247,1.8949555512029197
29,0.4958303634982745,2.008369279850914,0.8975735536661644,2.008369279850914,0.5970638540478905,1.9342068943493451,0.7932729193666778,1.9342068943493451
30,0.4939771917235061,1.9930697361401635,0.8955187166918199,1.9930697361401635,0.6083238311749092,1.893961607662275,0.7768049794700561,1.893961607662275
31,0.4953670705885693,1.9653222844928653,0.8916505125107632,1.9653222844928653,0.6088939567384317,1.8407401405147434,0.7725344081425205,1.8407401405147434
32,0.500427655029195,1.9612493010817982,0.8862488813852295,1.9612493010817982,0.5913625997039856,1.8260882369740659,0.7868915500635432,1.8260882369740659
33,0.501853171783265,1.939073411499018,0.8817547302711716,1.939073411499018,0.5957810717678397,1.8490572769530416,0.793333707676782,1.8490572769530416
34,0.5066999287071691,1.9266964580361876,0.8741052757393694,1.9266964580361876,0.6181584950047997,1.8291026154021173,0.7608963520252311,1.8291026154021173
35,0.5048111190221519,1.9066117302401102,0.8712912368502518,1.9066117302401102,0.6175883693733129,1.7843577872660168,0.7561021202510412,1.7843577872660168
36,0.5083749109009548,1.8721880122753696,0.8618688768008226,1.8721880122753696,0.5980615734782159,1.8339873427268172,0.7701741445431551,1.8339873427268172
37,0.5055595153243051,1.8509217083496616,0.8627907620271613,1.8509217083496616,0.6143101482326112,1.8334939371085086,0.7586927948139413,1.8334939371085086
38,0.5161439771959804,1.8260438978884446,0.8490337285669208,1.8260438978884446,0.6195838085737848,1.7677731490869206,0.748852550439715,1.7677731490869206
39,0.5098004276465282,1.8169396119719305,0.8517233282009025,1.8169396119719305,0.6314139111963618,1.7835883630722116,0.7357740001232621,1.7835883630722116
40,0.5141838916437336,1.7989632351943958,0.8439346507032344,1.7989632351943958,0.6240022806376389,1.7418739367510057,0.7365623437284472,1.7418739367510057
41,0.5147184604461585,1.7838102331521761,0.8416677547027958,1.7838102331521761,0.6107468643101482,1.7622073894215826,0.7551322354422192,1.7622073894215826
42,0.5217034925160371,1.7588445639321402,0.8325935814436725,1.7588445639321402,0.5178164196802789,1.9353814808781362,0.8882633366769641,1.9353814808781362
43,0.5203136136934575,1.7478884465849067,0.8300600121043362,1.7478884465849067,0.5996294186079923,1.7190201317842628,0.7623910527408735,1.7190201317842628
44,0.521311475397091,1.7461426348152622,0.8313928479648707,1.7461426348152622,0.640963511972634,1.7333475042775937,0.7161209994466167,1.7333475042775937
45,0.5232359230220955,1.7215365905381064,0.8228858426308853,1.7215365905381064,0.5547320409810665,1.792058426542728,0.8211096178574601,1.792058426542728
46,0.525409836091064,1.7170233567272521,0.8196746508138824,1.7170233567272521,0.6031927023945268,1.7420576816273932,0.7481158621090983,1.7420576816273932
47,0.5299714896735003,1.6858359231833298,0.8090211497998119,1.6858359231833298,0.6432440137509745,1.6855429901636312,0.7138396778835266,1.6855429901636312
